DeviceID,Latitude,Longitude,Timestamp,Store
DEV_0002,28.614956,77.2096,2026-09-03 16:29:00,Store_A
DEV_0002,28.61223,77.205013,2026-09-03 16:41:00,Store_A
DEV_0002,28.614465,77.206499,2026-09-04 06:22:00,Store_A
DEV_0002,28.614088,77.207885,2026-09-04 06:39:00,Store_A
DEV_0002,28.613024,77.208761,2026-09-04 07:00:00,Store_A
DEV_0002,28.619848,77.211029,2026-09-04 07:01:00,Store_B
DEV_0002,28.618308,77.211758,2026-09-04 07:25:00,Store_B
DEV_0002,28.616072,77.210881,2026-09-04 07:36:00,Store_A
DEV_0002,28.610255,77.209368,2026-09-04 08:03:00,Store_A
DEV_0002,28.616543,77.210477,2026-09-04 08:26:00,Store_A
DEV_0002,28.617054,77.215492,2026-09-04 08:29:00,Store_B
DEV_0002,28.612296,77.210613,2026-09-04 08:55:00,Store_B
DEV_0002,28.616986,77.207525,2026-09-04 09:05:00,Store_A
DEV_0002,28.619913,77.213344,2026-09-04 09:14:00,Store_B
DEV_0002,28.615926,77.206529,2026-09-04 09:26:00,Store_A
DEV_0002,28.616826,77.207655,2026-09-04 09:30:00,Store_A
DEV_0002,28.615496,77.2122,2026-09-04 09:45:00,Store_B
DEV_0002,28.614712,77.210495,2026-09-04 10:08:00,Store_B
DEV_0002,28.614939,77.215378,2026-09-04 10:17:00,Store_B
DEV_0002,28.615717,77.205631,2026-09-04 10:37:00,Store_A
DEV_0002,28.614264,77.20757,2026-09-04 10:40:00,Store_A
DEV_0002,28.617287,77.211452,2026-09-04 11:00:00,Store_B
DEV_0002,28.613333,77.212551,2026-09-04 11:15:00,Store_B
DEV_0002,28.615715,77.212293,2026-09-04 11:35:00,Store_A
DEV_0002,28.614196,77.21684,2026-09-04 11:37:00,Store_B
DEV_0002,28.615269,77.20825,2026-09-04 11:54:00,Store_A
DEV_0002,28.617522,77.206142,2026-09-04 12:14:00,Store_A
DEV_0002,28.612278,77.209538,2026-09-04 12:39:00,Store_B
DEV_0002,28.614897,77.216596,2026-09-04 12:41:00,Store_B
DEV_0002,28.615332,77.212591,2026-09-04 12:53:00,Store_A
DEV_0002,28.618105,77.213591,2026-09-04 13:10:00,Store_B
DEV_0002,28.615184,77.214196,2026-09-04 13:18:00,Store_B
DEV_0002,28.610107,77.206488,2026-09-04 13:35:00,Store_A
DEV_0002,28.619308,77.209942,2026-09-04 14:00:00,Store_B
DEV_0002,28.617632,77.210717,2026-09-04 14:20:00,Store_B
DEV_0002,28.617552,77.216989,2026-09-04 14:27:00,Store_B
DEV_0002,28.610986,77.205592,2026-09-04 14:33:00,Store_A
DEV_0002,28.619978,77.215484,2026-09-04 15:01:00,Store_B
DEV_0002,28.617343,77.214676,2026-09-04 15:19:00,Store_B
DEV_0002,28.619131,77.215811,2026-09-04 15:42:00,Store_B
DEV_0002,28.61625,77.20907,2026-09-04 15:46:00,Store_A
DEV_0002,28.616237,77.206894,2026-09-04 16:02:00,Store_A
DEV_0002,28.612787,77.209578,2026-09-05 06:15:00,Store_A
DEV_0002,28.614796,77.20569,2026-09-05 06:25:00,Store_A
DEV_0002,28.619997,77.214751,2026-09-05 06:42:00,Store_B
DEV_0002,28.618153,77.215587,2026-09-05 06:45:00,Store_B
DEV_0002,28.617679,77.210139,2026-09-05 07:00:00,Store_A
DEV_0002,28.617441,77.211756,2026-09-05 07:29:00,Store_B
DEV_0002,28.616042,77.206032,2026-09-05 07:46:00,Store_A
DEV_0002,28.616551,77.209145,2026-09-05 07:56:00,Store_A
DEV_0002,28.611196,77.212478,2026-09-05 08:04:00,Store_A
DEV_0002,28.61958,77.213151,2026-09-05 08:14:00,Store_B
DEV_0002,28.611905,77.21008,2026-09-05 08:32:00,Store_A
DEV_0002,28.613001,77.211423,2026-09-05 08:50:00,Store_B
DEV_0002,28.613921,77.206349,2026-09-05 09:09:00,Store_A
DEV_0002,28.61127,77.209996,2026-09-05 09:38:00,Store_A
DEV_0002,28.61874,77.213509,2026-09-05 10:05:00,Store_B
DEV_0002,28.61055,77.212588,2026-09-05 10:30:00,Store_A
DEV_0002,28.617209,77.215136,2026-09-05 10:44:00,Store_B
DEV_0002,28.613884,77.210017,2026-09-05 10:54:00,Store_A
DEV_0002,28.615864,77.215438,2026-09-05 11:16:00,Store_B
DEV_0002,28.614379,77.209584,2026-09-05 11:18:00,Store_B
DEV_0002,28.613417,77.208874,2026-09-05 11:25:00,Store_A
DEV_0002,28.616853,77.211501,2026-09-05 11:48:00,Store_B
DEV_0002,28.617874,77.215886,2026-09-05 12:01:00,Store_B
DEV_0002,28.615985,77.20912,2026-09-05 12:05:00,Store_A
DEV_0002,28.613934,77.20998,2026-09-05 12:20:00,Store_B
DEV_0002,28.611027,77.205405,2026-09-05 12:33:00,Store_A
DEV_0002,28.613986,77.215922,2026-09-05 12:39:00,Store_B
DEV_0002,28.61947,77.214769,2026-09-05 12:46:00,Store_B
DEV_0002,28.613886,77.209118,2026-09-05 13:02:00,Store_A
DEV_0002,28.615979,77.20972,2026-09-05 13:15:00,Store_B
DEV_0002,28.619733,77.210721,2026-09-05 13:27:00,Store_B
DEV_0002,28.610304,77.208959,2026-09-05 13:56:00,Store_A
DEV_0002,28.614286,77.209065,2026-09-05 14:00:00,Store_B
DEV_0002,28.613071,77.211116,2026-09-05 14:12:00,Store_B
DEV_0002,28.614927,77.212205,2026-09-05 14:31:00,Store_B
DEV_0002,28.6128,77.207309,2026-09-05 14:44:00,Store_A
DEV_0002,28.618115,77.211238,2026-09-05 15:04:00,Store_B
DEV_0002,28.610929,77.205773,2026-09-05 15:16:00,Store_A
DEV_0002,28.616463,77.211925,2026-09-05 15:21:00,Store_B
DEV_0002,28.61472,77.208211,2026-09-05 15:23:00,Store_A
DEV_0002,28.610211,77.210709,2026-09-06 06:26:00,Store_A
DEV_0002,28.616155,77.210192,2026-09-06 06:55:00,Store_B
DEV_0002,28.612524,77.209905,2026-09-06 07:01:00,Store_A
DEV_0002,28.619925,77.214915,2026-09-06 07:11:00,Store_B
DEV_0002,28.616059,77.213078,2026-09-06 07:27:00,Store_B
DEV_0002,28.615799,77.209133,2026-09-06 07:38:00,Store_B
DEV_0002,28.617739,77.20967,2026-09-06 08:04:00,Store_A
DEV_0002,28.614675,77.207124,2026-09-06 08:25:00,Store_A
DEV_0002,28.615671,77.209668,2026-09-06 08:31:00,Store_A
DEV_0002,28.613182,77.214446,2026-09-06 08:33:00,Store_B
DEV_0002,28.611426,77.208528,2026-09-06 08:47:00,Store_A
DEV_0002,28.613204,77.206631,2026-09-06 09:04:00,Store_A
DEV_0002,28.618983,77.214887,2026-09-06 09:06:00,Store_B
DEV_0002,28.614049,77.209487,2026-09-06 09:28:00,Store_A
DEV_0002,28.616204,77.21151,2026-09-06 09:34:00,Store_B
DEV_0002,28.619297,77.211739,2026-09-06 09:46:00,Store_B
DEV_0002,28.616881,77.210538,2026-09-06 09:54:00,Store_B
DEV_0002,28.616465,77.210799,2026-09-06 10:04:00,Store_B
DEV_0002,28.617639,77.214522,2026-09-06 10:20:00,Store_B
DEV_0002,28.615838,77.213484,2026-09-06 10:50:00,Store_B
DEV_0002,28.614302,77.213588,2026-09-06 11:08:00,Store_B
DEV_0002,28.619166,77.212156,2026-09-06 11:20:00,Store_B
DEV_0002,28.612224,77.207301,2026-09-06 11:43:00,Store_A
DEV_0002,28.612671,77.208539,2026-09-06 11:52:00,Store_A
DEV_0002,28.613712,77.215624,2026-09-06 12:01:00,Store_B
DEV_0002,28.613098,77.213925,2026-09-06 12:20:00,Store_B
DEV_0002,28.61184,77.210359,2026-09-06 12:37:00,Store_A
DEV_0002,28.615004,77.20542,2026-09-06 12:51:00,Store_A
DEV_0002,28.617739,77.209804,2026-09-06 13:16:00,Store_B
DEV_0002,28.609941,77.209403,2026-09-06 13:46:00,Store_A
DEV_0002,28.613155,77.21248,2026-09-06 14:15:00,Store_A
DEV_0002,28.61582,77.210596,2026-09-06 14:25:00,Store_B
DEV_0002,28.614283,77.209473,2026-09-06 14:50:00,Store_B
DEV_0002,28.615118,77.206858,2026-09-06 15:14:00,Store_A
DEV_0002,28.617206,77.206401,2026-09-06 15:43:00,Store_A
DEV_0002,28.617371,77.205291,2026-09-06 16:10:00,Store_A
DEV_0002,28.618304,77.21049,2026-09-06 16:34:00,Store_B
DEV_0002,28.619014,77.209074,2026-09-06 16:53:00,Store_B
DEV_0002,28.617328,77.20768,2026-09-06 17:08:00,Store_A
DEV_0002,28.619114,77.210074,2026-09-06 17:25:00,Store_B
DEV_0002,28.614183,77.215471,2026-09-07 06:11:00,Store_B
DEV_0002,28.615749,77.210186,2026-09-07 06:34:00,Store_A
DEV_0002,28.610013,77.207697,2026-09-07 06:44:00,Store_A
DEV_0002,28.611304,77.211849,2026-09-07 07:13:00,Store_A
DEV_0002,28.618616,77.213122,2026-09-07 07:16:00,Store_B
DEV_0002,28.617354,77.210478,2026-09-07 07:21:00,Store_B
DEV_0002,28.614589,77.210984,2026-09-07 07:30:00,Store_B
DEV_0002,28.613884,77.21503,2026-09-07 07:41:00,Store_B
DEV_0002,28.61666,77.213583,2026-09-07 07:50:00,Store_B
DEV_0002,28.617542,77.209497,2026-09-07 07:54:00,Store_B
DEV_0002,28.614454,77.212243,2026-09-07 08:11:00,Store_B
DEV_0002,28.617522,77.21411,2026-09-07 08:21:00,Store_B
DEV_0002,28.616917,77.210753,2026-09-07 08:26:00,Store_B
DEV_0002,28.613225,77.214982,2026-09-07 08:46:00,Store_B
DEV_0002,28.615327,77.213394,2026-09-07 09:02:00,Store_B
DEV_0002,28.615995,77.210443,2026-09-07 09:22:00,Store_A
DEV_0002,28.614104,77.209225,2026-09-07 09:34:00,Store_A
DEV_0002,28.617238,77.205898,2026-09-07 10:01:00,Store_A
DEV_0002,28.614482,77.206199,2026-09-07 10:12:00,Store_A
DEV_0002,28.61293,77.210643,2026-09-07 10:31:00,Store_B
DEV_0002,28.612728,77.213083,2026-09-07 10:57:00,Store_B
DEV_0002,28.613527,77.209106,2026-09-07 11:12:00,Store_A
DEV_0002,28.61437,77.210382,2026-09-07 11:22:00,Store_A
DEV_0002,28.613068,77.211532,2026-09-07 11:46:00,Store_A
DEV_0002,28.614526,77.205362,2026-09-07 11:58:00,Store_A
DEV_0002,28.614229,77.205482,2026-09-07 12:27:00,Store_A
DEV_0002,28.617789,77.208777,2026-09-07 12:37:00,Store_A
DEV_0002,28.61344,77.210083,2026-09-07 12:58:00,Store_B
DEV_0002,28.614996,77.216131,2026-09-07 13:13:00,Store_B
DEV_0002,28.615005,77.214462,2026-09-07 13:35:00,Store_B
DEV_0002,28.615128,77.207782,2026-09-07 13:41:00,Store_A
DEV_0002,28.616231,77.214823,2026-09-07 13:49:00,Store_B
DEV_0002,28.615949,77.212828,2026-09-07 14:04:00,Store_A
DEV_0002,28.616255,77.215587,2026-09-07 14:12:00,Store_B
DEV_0002,28.614769,77.211205,2026-09-07 14:42:00,Store_B
DEV_0002,28.610158,77.210282,2026-09-07 15:02:00,Store_A
DEV_0002,28.611825,77.205538,2026-09-07 15:22:00,Store_A
DEV_0002,28.613472,77.210376,2026-09-07 15:50:00,Store_A
DEV_0002,28.611858,77.205354,2026-09-07 16:05:00,Store_A
DEV_0002,28.614218,77.211035,2026-09-07 16:30:00,Store_A
DEV_0003,28.611021,77.212948,2026-09-01 06:08:00,Store_A
DEV_0003,28.61662,77.21518,2026-09-01 06:35:00,Store_B
DEV_0003,28.613895,77.21601,2026-09-01 06:57:00,Store_B
DEV_0003,28.613208,77.207201,2026-09-01 07:15:00,Store_A
DEV_0003,28.614908,77.208418,2026-09-01 07:31:00,Store_A
DEV_0003,28.617678,77.212533,2026-09-01 07:53:00,Store_A
DEV_0003,28.618286,77.21155,2026-09-01 08:07:00,Store_B
DEV_0003,28.613194,77.212012,2026-09-01 08:32:00,Store_B
DEV_0003,28.613928,77.210803,2026-09-01 09:00:00,Store_B
DEV_0003,28.616346,77.212318,2026-09-01 09:18:00,Store_A
DEV_0003,28.619742,77.213458,2026-09-01 09:23:00,Store_B
DEV_0003,28.613943,77.210627,2026-09-01 09:44:00,Store_B
DEV_0003,28.617278,77.211777,2026-09-01 09:47:00,Store_A
DEV_0003,28.610312,77.208017,2026-09-01 10:07:00,Store_A
DEV_0003,28.616889,77.206505,2026-09-01 10:32:00,Store_A
DEV_0003,28.613735,77.211956,2026-09-01 10:43:00,Store_A
DEV_0003,28.619656,77.209123,2026-09-01 11:13:00,Store_B
DEV_0003,28.617597,77.205939,2026-09-01 11:38:00,Store_A
DEV_0003,28.619316,77.214565,2026-09-01 12:01:00,Store_B
DEV_0003,28.613073,77.206915,2026-09-01 12:12:00,Store_A
DEV_0003,28.615045,77.213269,2026-09-01 12:24:00,Store_B
DEV_0003,28.614092,77.213103,2026-09-01 12:40:00,Store_B
DEV_0003,28.612789,77.216851,2026-09-01 12:56:00,Store_B
DEV_0003,28.619315,77.211966,2026-09-01 13:10:00,Store_B
DEV_0003,28.6144,77.20677,2026-09-01 13:15:00,Store_A
DEV_0003,28.611986,77.212478,2026-09-01 13:34:00,Store_A
DEV_0003,28.614362,77.21057,2026-09-01 13:42:00,Store_B
DEV_0003,28.616558,77.210966,2026-09-01 14:00:00,Store_B
DEV_0003,28.614059,77.215573,2026-09-01 14:24:00,Store_B
DEV_0003,28.615687,77.214862,2026-09-01 14:36:00,Store_B
DEV_0003,28.61102,77.209372,2026-09-01 14:42:00,Store_A
DEV_0003,28.614092,77.211713,2026-09-01 14:45:00,Store_A
DEV_0003,28.616015,77.208299,2026-09-01 15:12:00,Store_A
DEV_0003,28.610444,77.206208,2026-09-01 15:19:00,Store_A
DEV_0003,28.614986,77.213943,2026-09-01 15:41:00,Store_B
DEV_0003,28.617274,77.209126,2026-09-01 15:59:00,Store_B
DEV_0003,28.612095,77.213235,2026-09-01 16:08:00,Store_B
DEV_0003,28.612137,77.215505,2026-09-01 16:30:00,Store_B
DEV_0003,28.618449,77.216278,2026-09-01 16:34:00,Store_B
DEV_0003,28.614095,77.206928,2026-09-01 16:54:00,Store_A
DEV_0003,28.618522,77.211139,2026-09-02 06:13:00,Store_B
DEV_0003,28.612884,77.208248,2026-09-02 06:32:00,Store_A
DEV_0003,28.617822,77.206807,2026-09-02 06:54:00,Store_A
DEV_0003,28.61513,77.211866,2026-09-02 07:19:00,Store_A
DEV_0003,28.610648,77.208034,2026-09-02 07:37:00,Store_A
DEV_0003,28.612449,77.209076,2026-09-02 07:43:00,Store_B
DEV_0003,28.613899,77.208471,2026-09-02 08:09:00,Store_A
DEV_0003,28.616527,77.215864,2026-09-02 08:13:00,Store_B
DEV_0003,28.611738,77.21221,2026-09-02 08:36:00,Store_A
DEV_0003,28.614169,77.216393,2026-09-02 08:58:00,Store_B
DEV_0003,28.619194,77.213508,2026-09-02 09:00:00,Store_B
DEV_0003,28.61733,77.207516,2026-09-02 09:07:00,Store_A
DEV_0003,28.615918,77.210702,2026-09-02 09:20:00,Store_A
DEV_0003,28.612294,77.209512,2026-09-02 09:39:00,Store_A
DEV_0003,28.617416,77.213324,2026-09-02 09:52:00,Store_B
DEV_0003,28.616224,77.210514,2026-09-02 09:55:00,Store_A
DEV_0003,28.61243,77.212497,2026-09-02 10:22:00,Store_B
DEV_0003,28.612625,77.211152,2026-09-02 10:42:00,Store_A
DEV_0003,28.619751,77.211611,2026-09-02 11:03:00,Store_B
DEV_0003,28.618268,77.212604,2026-09-02 11:11:00,Store_B
DEV_0003,28.616424,77.212003,2026-09-02 11:17:00,Store_B
DEV_0003,28.612686,77.213949,2026-09-02 11:43:00,Store_B
DEV_0003,28.615605,77.205656,2026-09-02 11:48:00,Store_A
DEV_0003,28.617693,77.214071,2026-09-02 12:12:00,Store_B
DEV_0003,28.614533,77.209852,2026-09-02 12:13:00,Store_B
DEV_0003,28.615558,77.215091,2026-09-02 12:17:00,Store_B
DEV_0003,28.610598,77.208448,2026-09-02 12:35:00,Store_A
DEV_0003,28.612826,77.209717,2026-09-02 12:53:00,Store_B
DEV_0003,28.614675,77.211276,2026-09-02 13:21:00,Store_A
DEV_0003,28.612099,77.21231,2026-09-02 13:46:00,Store_B
DEV_0003,28.615699,77.209476,2026-09-02 13:54:00,Store_A
DEV_0003,28.615383,77.206356,2026-09-02 14:03:00,Store_A
DEV_0003,28.614147,77.210167,2026-09-02 14:09:00,Store_B
DEV_0003,28.614208,77.211398,2026-09-02 14:35:00,Store_B
DEV_0003,28.612789,77.212554,2026-09-02 14:59:00,Store_A
DEV_0003,28.61675,77.210564,2026-09-02 15:03:00,Store_B
DEV_0003,28.612337,77.212591,2026-09-02 15:14:00,Store_A
DEV_0003,28.618433,77.211636,2026-09-02 15:25:00,Store_B
DEV_0003,28.618524,77.215876,2026-09-02 15:45:00,Store_B
DEV_0003,28.612303,77.209826,2026-09-02 16:08:00,Store_A
DEV_0003,28.613732,77.206421,2026-09-03 06:13:00,Store_A
DEV_0003,28.614332,77.21456,2026-09-03 06:29:00,Store_B
DEV_0003,28.612507,77.207242,2026-09-03 06:55:00,Store_A
DEV_0003,28.61492,77.216457,2026-09-03 07:02:00,Store_B
DEV_0003,28.615354,77.209401,2026-09-03 07:26:00,Store_A
DEV_0003,28.619544,77.210677,2026-09-03 07:52:00,Store_B
DEV_0003,28.61865,77.209553,2026-09-03 08:20:00,Store_B
DEV_0003,28.617384,77.210113,2026-09-03 08:30:00,Store_B
DEV_0003,28.611921,77.206233,2026-09-03 08:44:00,Store_A
DEV_0003,28.612592,77.216926,2026-09-03 09:00:00,Store_B
DEV_0003,28.616275,77.216388,2026-09-03 09:28:00,Store_B
DEV_0003,28.616349,77.215326,2026-09-03 09:40:00,Store_B
DEV_0003,28.610775,77.206986,2026-09-03 10:02:00,Store_A
DEV_0003,28.613331,77.213901,2026-09-03 10:21:00,Store_B
DEV_0003,28.619734,77.211653,2026-09-03 10:47:00,Store_B
DEV_0003,28.612848,77.209789,2026-09-03 10:55:00,Store_B
DEV_0003,28.613466,77.208129,2026-09-03 11:20:00,Store_A
DEV_0003,28.61266,77.205197,2026-09-03 11:24:00,Store_A
DEV_0003,28.615328,77.216694,2026-09-03 11:28:00,Store_B
DEV_0003,28.612687,77.207745,2026-09-03 11:54:00,Store_A
DEV_0003,28.614069,77.207786,2026-09-03 11:58:00,Store_A
DEV_0003,28.617776,77.21262,2026-09-03 12:01:00,Store_B
DEV_0003,28.612357,77.214686,2026-09-03 12:02:00,Store_B
DEV_0003,28.617184,77.214417,2026-09-03 12:08:00,Store_B
DEV_0003,28.614028,77.209415,2026-09-03 12:19:00,Store_A
DEV_0003,28.619668,77.210855,2026-09-03 12:32:00,Store_B
DEV_0003,28.611391,77.210258,2026-09-03 12:45:00,Store_A
DEV_0003,28.615799,77.212065,2026-09-03 13:00:00,Store_A
DEV_0003,28.615111,77.214638,2026-09-03 13:07:00,Store_B
DEV_0003,28.618019,77.21547,2026-09-03 13:10:00,Store_B
DEV_0003,28.616296,77.209295,2026-09-03 13:22:00,Store_A
DEV_0003,28.613577,77.209912,2026-09-03 13:44:00,Store_B
DEV_0003,28.616222,77.214113,2026-09-03 14:04:00,Store_B
DEV_0003,28.61689,77.213696,2026-09-03 14:16:00,Store_B
DEV_0003,28.618764,77.213939,2026-09-03 14:43:00,Store_B
DEV_0003,28.619349,77.213721,2026-09-03 15:05:00,Store_B
DEV_0003,28.612405,77.206909,2026-09-03 15:09:00,Store_A
DEV_0003,28.612886,77.206131,2026-09-03 15:22:00,Store_A
DEV_0003,28.616771,77.213598,2026-09-03 15:36:00,Store_B
DEV_0003,28.613793,77.209299,2026-09-03 16:06:00,Store_A
DEV_0003,28.614339,77.208917,2026-09-04 06:05:00,Store_A
DEV_0003,28.612417,77.208608,2026-09-04 06:07:00,Store_A
DEV_0003,28.619615,77.212877,2026-09-04 06:14:00,Store_B
DEV_0003,28.619711,77.213044,2026-09-04 06:30:00,Store_B
DEV_0003,28.617478,77.212325,2026-09-04 06:57:00,Store_B
DEV_0003,28.61591,77.209661,2026-09-04 06:58:00,Store_B
DEV_0003,28.612237,77.207199,2026-09-04 07:16:00,Store_A
DEV_0003,28.613346,77.212659,2026-09-04 07:40:00,Store_B
DEV_0003,28.616398,77.209906,2026-09-04 07:44:00,Store_B
DEV_0003,28.618201,77.215586,2026-09-04 07:56:00,Store_B
DEV_0003,28.61598,77.208531,2026-09-04 08:03:00,Store_A
DEV_0003,28.612819,77.215641,2026-09-04 08:28:00,Store_B
DEV_0003,28.612282,77.212995,2026-09-04 08:43:00,Store_A
DEV_0003,28.614789,77.215534,2026-09-04 08:58:00,Store_B
DEV_0003,28.616105,77.206896,2026-09-04 09:24:00,Store_A
DEV_0003,28.618888,77.213882,2026-09-04 09:38:00,Store_B
DEV_0003,28.614829,77.211279,2026-09-04 10:05:00,Store_A
DEV_0003,28.616344,77.209561,2026-09-04 10:23:00,Store_A
DEV_0003,28.616775,77.210347,2026-09-04 10:46:00,Store_B
DEV_0003,28.614315,77.211139,2026-09-04 11:14:00,Store_B
DEV_0003,28.610985,77.211001,2026-09-04 11:28:00,Store_A
DEV_0003,28.61784,77.211936,2026-09-04 11:33:00,Store_A
DEV_0003,28.611897,77.210691,2026-09-04 12:00:00,Store_A
DEV_0003,28.615992,77.21041,2026-09-04 12:16:00,Store_A
DEV_0003,28.614519,77.20715,2026-09-04 12:30:00,Store_A
DEV_0003,28.615616,77.214069,2026-09-04 12:59:00,Store_B
DEV_0003,28.613123,77.210998,2026-09-04 13:22:00,Store_A
DEV_0003,28.615638,77.212904,2026-09-04 13:41:00,Store_B
DEV_0003,28.616851,77.211777,2026-09-04 13:44:00,Store_A
DEV_0003,28.617079,77.214578,2026-09-04 14:12:00,Store_B
DEV_0003,28.616265,77.208182,2026-09-04 14:26:00,Store_A
DEV_0003,28.613858,77.207583,2026-09-04 14:36:00,Store_A
DEV_0003,28.616378,77.210045,2026-09-04 15:04:00,Store_B
DEV_0003,28.618306,77.216153,2026-09-04 15:29:00,Store_B
DEV_0003,28.610268,77.210009,2026-09-04 15:56:00,Store_A
DEV_0003,28.61213,77.216435,2026-09-04 16:02:00,Store_B
DEV_0003,28.615652,77.216935,2026-09-04 16:16:00,Store_B
DEV_0003,28.617866,77.212275,2026-09-04 16:45:00,Store_A
DEV_0003,28.613272,77.216462,2026-09-04 16:54:00,Store_B
DEV_0003,28.615137,77.207003,2026-09-04 17:06:00,Store_A
DEV_0003,28.610314,77.210005,2026-09-05 06:24:00,Store_A
DEV_0003,28.613334,77.20573,2026-09-05 06:28:00,Store_A
DEV_0003,28.611607,77.205624,2026-09-05 06:47:00,Store_A
DEV_0003,28.614056,77.208561,2026-09-05 06:48:00,Store_A
DEV_0003,28.618537,77.216905,2026-09-05 07:02:00,Store_B
DEV_0003,28.613722,77.206832,2026-09-05 07:05:00,Store_A
DEV_0003,28.610726,77.20794,2026-09-05 07:15:00,Store_A
DEV_0003,28.612962,77.211507,2026-09-05 07:43:00,Store_A
DEV_0003,28.615033,77.210417,2026-09-05 07:46:00,Store_A
DEV_0003,28.614783,77.206313,2026-09-05 07:58:00,Store_A
DEV_0003,28.614925,77.206211,2026-09-05 08:12:00,Store_A
DEV_0003,28.61888,77.209694,2026-09-05 08:16:00,Store_B
DEV_0003,28.61592,77.209717,2026-09-05 08:29:00,Store_A
DEV_0003,28.619706,77.211516,2026-09-05 08:34:00,Store_B
DEV_0003,28.612116,77.205674,2026-09-05 08:52:00,Store_A
DEV_0003,28.618232,77.214524,2026-09-05 09:20:00,Store_B
DEV_0003,28.613644,77.213855,2026-09-05 09:27:00,Store_B
DEV_0003,28.614364,77.209437,2026-09-05 09:56:00,Store_B
DEV_0003,28.613859,77.205902,2026-09-05 10:12:00,Store_A
DEV_0003,28.614126,77.212822,2026-09-05 10:24:00,Store_A
DEV_0003,28.613056,77.215887,2026-09-05 10:43:00,Store_B
DEV_0003,28.614923,77.214464,2026-09-05 11:08:00,Store_B
DEV_0003,28.619636,77.215163,2026-09-05 11:09:00,Store_B
DEV_0003,28.61001,77.206726,2026-09-05 11:39:00,Store_A
DEV_0003,28.617489,77.208184,2026-09-05 11:49:00,Store_A
DEV_0003,28.615389,77.212218,2026-09-05 12:10:00,Store_B
DEV_0003,28.61212,77.207479,2026-09-05 12:27:00,Store_A
DEV_0003,28.617695,77.206243,2026-09-05 12:38:00,Store_A
DEV_0003,28.616691,77.215106,2026-09-05 12:59:00,Store_B
DEV_0003,28.612381,77.2085,2026-09-05 13:27:00,Store_A
DEV_0003,28.610363,77.20569,2026-09-05 13:41:00,Store_A
DEV_0003,28.613527,77.209871,2026-09-05 13:51:00,Store_A
DEV_0003,28.610856,77.210663,2026-09-05 14:14:00,Store_A
DEV_0003,28.611211,77.212624,2026-09-05 14:31:00,Store_A
DEV_0003,28.613336,77.210015,2026-09-05 14:56:00,Store_B
DEV_0003,28.617863,77.209944,2026-09-05 15:25:00,Store_B
DEV_0003,28.61258,77.208435,2026-09-05 15:42:00,Store_A
DEV_0003,28.612004,77.2128,2026-09-05 16:03:00,Store_A
DEV_0003,28.613869,77.209086,2026-09-05 16:05:00,Store_A
DEV_0003,28.618875,77.210335,2026-09-05 16:11:00,Store_B
DEV_0003,28.618187,77.216154,2026-09-06 06:22:00,Store_B
DEV_0003,28.611727,77.209071,2026-09-06 06:24:00,Store_A
DEV_0003,28.611856,77.208774,2026-09-06 06:37:00,Store_A
DEV_0003,28.611332,77.212683,2026-09-06 06:39:00,Store_A
DEV_0003,28.613796,77.210986,2026-09-06 07:09:00,Store_B
DEV_0003,28.61417,77.209623,2026-09-06 07:21:00,Store_B
DEV_0003,28.613916,77.212216,2026-09-06 07:27:00,Store_A
DEV_0003,28.616335,77.212851,2026-09-06 07:40:00,Store_A
DEV_0003,28.616916,77.211928,2026-09-06 08:05:00,Store_A
DEV_0003,28.614618,77.213425,2026-09-06 08:06:00,Store_B
DEV_0003,28.613605,77.21351,2026-09-06 08:16:00,Store_B
DEV_0003,28.613611,77.209734,2026-09-06 08:32:00,Store_A
DEV_0003,28.61576,77.209372,2026-09-06 08:58:00,Store_A
DEV_0003,28.611105,77.212459,2026-09-06 08:59:00,Store_A
DEV_0003,28.614232,77.210088,2026-09-06 09:22:00,Store_A
DEV_0003,28.617508,77.205012,2026-09-06 09:44:00,Store_A
DEV_0003,28.618792,77.214818,2026-09-06 09:48:00,Store_B
DEV_0003,28.614139,77.206905,2026-09-06 10:04:00,Store_A
DEV_0003,28.61768,77.206139,2026-09-06 10:13:00,Store_A
DEV_0003,28.610251,77.206852,2026-09-06 10:41:00,Store_A
DEV_0003,28.617607,77.21198,2026-09-06 11:05:00,Store_B
DEV_0003,28.614546,77.209043,2026-09-06 11:26:00,Store_A
DEV_0003,28.612599,77.213543,2026-09-06 11:40:00,Store_B
DEV_0003,28.611794,77.207088,2026-09-06 11:51:00,Store_A
DEV_0003,28.617606,77.214883,2026-09-06 12:02:00,Store_B
DEV_0003,28.614176,77.209597,2026-09-06 12:09:00,Store_B
DEV_0003,28.616139,77.209678,2026-09-06 12:14:00,Store_A
DEV_0003,28.611215,77.208728,2026-09-06 12:28:00,Store_A
DEV_0003,28.614187,77.212717,2026-09-06 12:35:00,Store_A
DEV_0003,28.614466,77.21112,2026-09-06 12:39:00,Store_B
DEV_0003,28.611161,77.210488,2026-09-06 13:06:00,Store_A
DEV_0003,28.61162,77.211853,2026-09-06 13:11:00,Store_A
DEV_0003,28.615589,77.212747,2026-09-06 13:24:00,Store_A
DEV_0003,28.615317,77.207081,2026-09-06 13:30:00,Store_A
DEV_0003,28.617517,77.211837,2026-09-06 13:48:00,Store_A
DEV_0003,28.610658,77.205815,2026-09-06 14:14:00,Store_A
DEV_0003,28.610872,77.205493,2026-09-06 14:39:00,Store_A
